date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:45:48	18412/18412	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-47ec%22	https://themewagon.github.io/logistica/img/service-4.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/service-4.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:48	20317/20317	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-4f5d%22	https://themewagon.github.io/logistica/img/service-5.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/service-5.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:48	17020/17020	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-427c%22	https://themewagon.github.io/logistica/img/service-6.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/service-6.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:48	49964/49964	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-c32c%22	https://themewagon.github.io/logistica/img/feature.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/feature.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:49	12860/12860	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-323c%22	https://themewagon.github.io/logistica/img/team-1.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/team-1.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:49	10648/10648	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-2998%22	https://themewagon.github.io/logistica/img/team-2.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/team-2.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:49	13853/13853	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-361d%22	https://themewagon.github.io/logistica/img/team-3.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/team-3.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:49	12657/12657	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-3171%22	https://themewagon.github.io/logistica/img/team-4.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/team-4.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:50	3451/3451	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-d7b%22	https://themewagon.github.io/logistica/img/testimonial-1.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/testimonial-1.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:50	3517/3517	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-dbd%22	https://themewagon.github.io/logistica/img/testimonial-2.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/testimonial-2.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:50	3066/3066	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-bfa%22	https://themewagon.github.io/logistica/img/testimonial-3.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/testimonial-3.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:51	3268/3268	---M--	200	added ('OK')	image/jpeg	etag:%22639ff25d-cc4%22	https://themewagon.github.io/logistica/img/testimonial-4.jpg	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/testimonial-4.jpg	(from https://themewagon.github.io/logistica/index.html)
16:45:51	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/code.jquery.com/jquery-3.4.1.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:51	79665/79665	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213731-2JYXAt9UqpcPHzAIfI0LH2lnx4Q%22	https://cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/cdn.jsdelivr.net/npm/bootstrap@5.0.0/dist/js/bootstrap.bundle.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:52	8156/8156	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ff25d-1fdc%22	https://themewagon.github.io/logistica/lib/wow/wow.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/lib/wow/wow.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:52	2302/2302	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ff25d-8fe%22	https://themewagon.github.io/logistica/lib/easing/easing.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/lib/easing/easing.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:52	9028/9028	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ff25d-2344%22	https://themewagon.github.io/logistica/lib/waypoints/waypoints.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/lib/waypoints/waypoints.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:53	2406/2406	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ff25d-966%22	https://themewagon.github.io/logistica/lib/counterup/counterup.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/lib/counterup/counterup.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:53	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ff25d-a70e%22	https://themewagon.github.io/logistica/lib/owlcarousel/owl.carousel.min.js	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/lib/owlcarousel/owl.carousel.min.js	(from https://themewagon.github.io/logistica/index.html)
16:45:53	2776/2776	---M-Z	200	added ('OK')	application/javascript	etag:W/%22639ff25d-ad8%22	https://themewagon.github.io/logistica/js/main.js	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/js/main.js	(from https://themewagon.github.io/logistica/index.html)
16:45:54	85120/85120	---M--	200	added ('OK')	font/woff2	etag:W/%2214c80-7RZ9M14uDLAKgvLXNn8Fy01lV88%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff2?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/SRB%20Enterprise/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
16:45:54	113532/113532	---M--	200	added ('OK')	font/woff	etag:W/%221bb7c-47yt78jTFi+euyu4fJGbVQNZ9TA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-icons.woff?231ce25e89ab5804f9a6c427b8d325c9	C:/My%20Web%20Sites/SRB%20Enterprise/cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/fonts/bootstrap-iconsfb95.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
16:45:54	4976/4976	---M--	200	added ('OK')	image/png	etag:%22639ff25d-1370%22	https://themewagon.github.io/logistica/lib/owlcarousel/assets/owl.video.play.png	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/lib/owlcarousel/assets/owl.video.play.png	(from https://themewagon.github.io/logistica/lib/owlcarousel/assets/owl.carousel.min.css)
16:45:55	33156/33156	---M--	200	added ('OK')	image/png	etag:%22639ff25d-8184%22	https://themewagon.github.io/logistica/img/map.png	C:/My%20Web%20Sites/SRB%20Enterprise/themewagon.github.io/logistica/img/map.png	(from https://themewagon.github.io/logistica/css/style.css)
16:45:55	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.4.1/font/bootstrap-icons.css)
